NoRecords,RecordOrder,Domain Code,Domain,Reporter Country Code,Reporter Countries,Partner Country Code,Partner Countries,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"13548","187","TM","Detailed trade matrix","138","Mexico","9","Argentina","5610","Import Quantity","239","Soya sauce","2011","2011","tonnes","0.00","","Official data"
"13548","188","TM","Detailed trade matrix","138","Mexico","9","Argentina","5610","Import Quantity","723","Spices, nes","2011","2011","tonnes","0.00","","Official data"
"13548","189","TM","Detailed trade matrix","138","Mexico","9","Argentina","5610","Import Quantity","168","Sugar confectionery","2011","2011","tonnes","1725.00","","Official data"
"13548","190","TM","Detailed trade matrix","138","Mexico","9","Argentina","5610","Import Quantity","164","Sugar refined","2011","2011","tonnes","0.00","","Official data"
"13548","191","TM","Detailed trade matrix","138","Mexico","9","Argentina","5610","Import Quantity","167","Sugar, nes","2011","2011","tonnes","0.00","","Official data"
"13548","192","TM","Detailed trade matrix","138","Mexico","9","Argentina","5610","Import Quantity","267","Sunflower seed","2011","2011","tonnes","5629.00","","Official data"
"13548","193","TM","Detailed trade matrix","138","Mexico","9","Argentina","5610","Import Quantity","667","Tea","2011","2011","tonnes","91.00","","Official data"
"13548","194","TM","Detailed trade matrix","138","Mexico","9","Argentina","5610","Import Quantity","672","Tea, mate extracts","2011","2011","tonnes","7.00","","Official data"
"13548","195","TM","Detailed trade matrix","138","Mexico","9","Argentina","5610","Import Quantity","471","Vegetables in vinegar","2011","2011","tonnes","0.00","","Official data"
"13548","196","TM","Detailed trade matrix","138","Mexico","9","Argentina","5610","Import Quantity","469","Vegetables, dehydrated","2011","2011","tonnes","7.00","","Official data"
"13548","197","TM","Detailed trade matrix","138","Mexico","9","Argentina","5610","Import Quantity","472","Vegetables, preserved nes","2011","2011","tonnes","3.00","","Official data"
"13548","198","TM","Detailed trade matrix","138","Mexico","9","Argentina","5610","Import Quantity","565","Vermouths & similar","2011","2011","tonnes","3.00","","Official data"
"13548","199","TM","Detailed trade matrix","138","Mexico","9","Argentina","5610","Import Quantity","110","Wafers","2011","2011","tonnes","1.00","","Official data"
"13548","200","TM","Detailed trade matrix","138","Mexico","9","Argentina","5610","Import Quantity","631","Waters,ice etc","2011","2011","tonnes","0.00","","Official data"
"13548","201","TM","Detailed trade matrix","138","Mexico","9","Argentina","5610","Import Quantity","1296","Waxes vegetable","2011","2011","tonnes","0.00","","Official data"
"13548","202","TM","Detailed trade matrix","138","Mexico","9","Argentina","5610","Import Quantity","900","Whey, dry","2011","2011","tonnes","190.00","","Official data"
"13548","203","TM","Detailed trade matrix","138","Mexico","9","Argentina","5610","Import Quantity","564","Wine","2011","2011","tonnes","4569.00","","Official data"
"13548","204","TM","Detailed trade matrix","138","Mexico","9","Argentina","5610","Import Quantity","988","Wool, degreased","2011","2011","tonnes","144.00","","Official data"
"13548","205","TM","Detailed trade matrix","138","Mexico","9","Argentina","5610","Import Quantity","987","Wool, greasy","2011","2011","tonnes","0.00","","Official data"
"13548","206","TM","Detailed trade matrix","138","Mexico","9","Argentina","5610","Import Quantity","1009","Wool, hair waste","2011","2011","tonnes","498.00","","Official data"
"13548","207","TM","Detailed trade matrix","138","Mexico","9","Argentina","5608","Import Quantity","1171","Animals live nes","2011","2011","Head","0.00","","Official data"
"13548","208","TM","Detailed trade matrix","138","Mexico","9","Argentina","5608","Import Quantity","1096","Horses","2011","2011","Head","32.00","","Official data"
"13548","209","TM","Detailed trade matrix","138","Mexico","9","Argentina","5622","Import Value","1171","Animals live nes","2011","2011","1000 US$","18.00","","Official data"
"13548","210","TM","Detailed trade matrix","138","Mexico","9","Argentina","5622","Import Value","711","Anise, badian, fennel, coriander","2011","2011","1000 US$","93.00","","Official data"
"13548","211","TM","Detailed trade matrix","138","Mexico","9","Argentina","5622","Import Value","51","Beer of barley","2011","2011","1000 US$","118.00","","Official data"
"13548","212","TM","Detailed trade matrix","138","Mexico","9","Argentina","5622","Import Value","1183","Beeswax","2011","2011","1000 US$","5.00","","Official data"
"13548","213","TM","Detailed trade matrix","138","Mexico","9","Argentina","5622","Import Value","634","Beverages, distilled alcoholic","2011","2011","1000 US$","2503.00","","Official data"
"13548","214","TM","Detailed trade matrix","138","Mexico","9","Argentina","5622","Import Value","633","Beverages, non alcoholic","2011","2011","1000 US$","1.00","","Official data"
"13548","215","TM","Detailed trade matrix","138","Mexico","9","Argentina","5622","Import Value","20","Bread","2011","2011","1000 US$","0.00","","Official data"
"13548","216","TM","Detailed trade matrix","138","Mexico","9","Argentina","5622","Import Value","886","Butter, cow milk","2011","2011","1000 US$","473.00","","Official data"
"13548","217","TM","Detailed trade matrix","138","Mexico","9","Argentina","5622","Import Value","113","Cereal preparations, nes","2011","2011","1000 US$","0.00","","Official data"
"13548","218","TM","Detailed trade matrix","138","Mexico","9","Argentina","5622","Import Value","41","Cereals, breakfast","2011","2011","1000 US$","1358.00","","Official data"
"13548","219","TM","Detailed trade matrix","138","Mexico","9","Argentina","5622","Import Value","901","Cheese, whole cow milk","2011","2011","1000 US$","1219.00","","Official data"
"13548","220","TM","Detailed trade matrix","138","Mexico","9","Argentina","5622","Import Value","689","Chillies and peppers, dry","2011","2011","1000 US$","9.00","","Official data"
"13548","221","TM","Detailed trade matrix","138","Mexico","9","Argentina","5622","Import Value","666","Chocolate products nes","2011","2011","1000 US$","25135.00","","Official data"
"13548","222","TM","Detailed trade matrix","138","Mexico","9","Argentina","5622","Import Value","659","Coffee, extracts","2011","2011","1000 US$","4.00","","Official data"
"13548","223","TM","Detailed trade matrix","138","Mexico","9","Argentina","5622","Import Value","767","Cotton lint","2011","2011","1000 US$","2641.00","","Official data"
"13548","224","TM","Detailed trade matrix","138","Mexico","9","Argentina","5622","Import Value","769","Cotton waste","2011","2011","1000 US$","27.00","","Official data"
"13548","225","TM","Detailed trade matrix","138","Mexico","9","Argentina","5622","Import Value","885","Cream fresh","2011","2011","1000 US$","1262.00","","Official data"
"13548","226","TM","Detailed trade matrix","138","Mexico","9","Argentina","5622","Import Value","1293","Crude materials","2011","2011","1000 US$","189.00","","Official data"
"13548","227","TM","Detailed trade matrix","138","Mexico","9","Argentina","5622","Import Value","1276","Fatty acids","2011","2011","1000 US$","415.00","","Official data"
"13548","228","TM","Detailed trade matrix","138","Mexico","9","Argentina","5622","Import Value","845","Feed, compound, nes","2011","2011","1000 US$","22.00","","Official data"
"13548","229","TM","Detailed trade matrix","138","Mexico","9","Argentina","5622","Import Value","295","Flour, mustard","2011","2011","1000 US$","2.00","","Official data"
"13548","230","TM","Detailed trade matrix","138","Mexico","9","Argentina","5622","Import Value","212","Flour, pulses","2011","2011","1000 US$","1.00","","Official data"
"13548","231","TM","Detailed trade matrix","138","Mexico","9","Argentina","5622","Import Value","16","Flour, wheat","2011","2011","1000 US$","0.00","","Official data"
"13548","232","TM","Detailed trade matrix","138","Mexico","9","Argentina","5622","Import Value","1232","Food prep nes","2011","2011","1000 US$","2651.00","","Official data"
"13548","233","TM","Detailed trade matrix","138","Mexico","9","Argentina","5622","Import Value","115","Food preparations, flour, malt extract","2011","2011","1000 US$","29486.00","","Official data"
"13548","234","TM","Detailed trade matrix","138","Mexico","9","Argentina","5622","Import Value","620","Fruit, dried nes","2011","2011","1000 US$","346.00","","Official data"
"13548","235","TM","Detailed trade matrix","138","Mexico","9","Argentina","5622","Import Value","623","Fruit, prepared nes","2011","2011","1000 US$","6503.00","","Official data"
"13548","236","TM","Detailed trade matrix","138","Mexico","9","Argentina","5622","Import Value","406","Garlic","2011","2011","1000 US$","9498.00","","Official data"
"13548","237","TM","Detailed trade matrix","138","Mexico","9","Argentina","5622","Import Value","172","Glucose and dextrose","2011","2011","1000 US$","13.00","","Official data"
"13548","238","TM","Detailed trade matrix","138","Mexico","9","Argentina","5622","Import Value","243","Groundnuts, shelled","2011","2011","1000 US$","15331.00","","Official data"
"13548","239","TM","Detailed trade matrix","138","Mexico","9","Argentina","5622","Import Value","1096","Horses","2011","2011","1000 US$","174.00","","Official data"
"13548","240","TM","Detailed trade matrix","138","Mexico","9","Argentina","5622","Import Value","910","Ice cream and edible ice","2011","2011","1000 US$","2.00","","Official data"
"13548","241","TM","Detailed trade matrix","138","Mexico","9","Argentina","5622","Import Value","622","Juice, fruit nes","2011","2011","1000 US$","867.00","","Official data"
"13548","242","TM","Detailed trade matrix","138","Mexico","9","Argentina","5622","Import Value","562","Juice, grape","2011","2011","1000 US$","2452.00","","Official data"
"13548","243","TM","Detailed trade matrix","138","Mexico","9","Argentina","5622","Import Value","492","Juice, orange, concentrated","2011","2011","1000 US$","0.00","","Official data"
"13548","244","TM","Detailed trade matrix","138","Mexico","9","Argentina","5622","Import Value","491","Juice, orange, single strength","2011","2011","1000 US$","0.00","","Official data"
"13548","245","TM","Detailed trade matrix","138","Mexico","9","Argentina","5622","Import Value","576","Juice, pineapple","2011","2011","1000 US$","142.00","","Official data"
"13548","246","TM","Detailed trade matrix","138","Mexico","9","Argentina","5622","Import Value","18","Macaroni","2011","2011","1000 US$","0.00","","Official data"
"13548","247","TM","Detailed trade matrix","138","Mexico","9","Argentina","5622","Import Value","56","Maize","2011","2011","1000 US$","466.00","","Official data"
"13548","248","TM","Detailed trade matrix","138","Mexico","9","Argentina","5622","Import Value","671","Maté","2011","2011","1000 US$","197.00","","Official data"
"13548","249","TM","Detailed trade matrix","138","Mexico","9","Argentina","5622","Import Value","1164","Meat, dried nes","2011","2011","1000 US$","1731.00","","Official data"
"13548","250","TM","Detailed trade matrix","138","Mexico","9","Argentina","5622","Import Value","898","Milk, skimmed dried","2011","2011","1000 US$","4445.00","","Official data"
"13548","251","TM","Detailed trade matrix","138","Mexico","9","Argentina","5622","Import Value","897","Milk, whole dried","2011","2011","1000 US$","8804.00","","Official data"
"13548","252","TM","Detailed trade matrix","138","Mexico","9","Argentina","5622","Import Value","235","Nuts, prepared (exc. groundnuts)","2011","2011","1000 US$","8.00","","Official data"
"13548","253","TM","Detailed trade matrix","138","Mexico","9","Argentina","5622","Import Value","1274","Oil, boiled etc","2011","2011","1000 US$","484.00","","Official data"
"13548","254","TM","Detailed trade matrix","138","Mexico","9","Argentina","5622","Import Value","753","Oil, essential nes","2011","2011","1000 US$","4244.00","","Official data"
"13548","255","TM","Detailed trade matrix","138","Mexico","9","Argentina","5622","Import Value","261","Oil, olive, virgin","2011","2011","1000 US$","152.00","","Official data"
"13548","256","TM","Detailed trade matrix","138","Mexico","9","Argentina","5622","Import Value","281","Oil, safflower","2011","2011","1000 US$","1001.00","","Official data"
"13548","257","TM","Detailed trade matrix","138","Mexico","9","Argentina","5622","Import Value","237","Oil, soybean","2011","2011","1000 US$","0.00","","Official data"
"13548","258","TM","Detailed trade matrix","138","Mexico","9","Argentina","5622","Import Value","268","Oil, sunflower","2011","2011","1000 US$","28644.00","","Official data"
"13548","259","TM","Detailed trade matrix","138","Mexico","9","Argentina","5622","Import Value","340","Oil, vegetable origin nes","2011","2011","1000 US$","575.00","","Official data"
"13548","260","TM","Detailed trade matrix","138","Mexico","9","Argentina","5622","Import Value","339","Oilseeds nes","2011","2011","1000 US$","215.00","","Official data"
