"ItemCode","AreaCode","Flow","Qty","metaData"
"x220210",702,1,547,""
"x220210",724,1,51733,""
"x220210",757,1,2258,""
"x220210",764,1,113546,""
"x220210",792,1,0,""
"x220210",804,1,0,""
"x220210",818,1,7,""
"x220210",826,1,2031,""
"x220210",842,1,24453206,""
"x220210",862,1,417,""
"x220290",32,1,369,""
"x220290",36,1,298,""
"x220290",40,1,15000,""
"x220290",56,1,0,""
"x220290",76,1,17039,""
"x220290",100,1,291,""
"x220290",124,1,6679959,""
"x220290",152,1,20887,""
"x220290",156,1,201493,""
"x220290",170,1,16264,""
"x220290",188,1,4,""
"x220290",192,1,13291,""
"x220290",203,1,93335,""
"x220290",208,1,390,""
"x220290",214,1,15,""
"x220290",218,1,117,""
"x220290",222,1,28402397,""
"x220290",246,1,114,""
"x220290",251,1,23879,""
"x220290",276,1,64557,""
"x220290",320,1,4463772,""
"x220290",344,1,4151,""
"x220290",360,1,1515,""
"x220290",372,1,0,""
"x220290",376,1,1698,""
"x220290",381,1,1039,""
"x220290",392,1,1169,""
"x220290",408,1,1600,""
"x220290",410,1,178806,""
"x220290",422,1,349,""
"x220290",442,1,0,""
"x220290",458,1,6594,""
"x220290",490,1,52510,""
"x220290",528,1,6404,""
"x220290",533,1,0,""
"x220290",579,1,1,""
"x220290",591,1,8,""
"x220290",600,1,0,""
"x220290",604,1,659,""
"x220290",608,1,8,""
"x220290",616,1,35103,""
"x220290",620,1,14539,""
"x220290",643,1,1208,""
"x220290",659,1,7,""
"x220290",702,1,690,""
"x220290",704,1,6,""
"x220290",724,1,74872,""
"x220290",757,1,752291,""
"x220290",764,1,203893,""
"x220290",792,1,0,""
"x220290",826,1,14489,""
"x220290",842,1,75705895,""
"x220290",858,1,15,""
"x220290",862,1,54,""
"x220300",32,1,98905,""
"x220300",36,1,13,""
"x220300",40,1,1168,""
"x220300",56,1,349705,""
"x220300",76,1,177,""
"x220300",84,1,0,""
"x220300",124,1,153192,""
"x220300",152,1,2439,""
"x220300",156,1,86817,""
"x220300",170,1,18975,""
"x220300",192,1,44797,""
"x220300",203,1,59556,""
"x220300",208,1,12777,""
"x220300",214,1,85,""
"x220300",233,1,0,""
"x220300",251,1,13243,""
"x220300",276,1,1034827,""
"x220300",300,1,2,""
"x220300",320,1,10294057,""
"x220300",372,1,376378,""
"x220300",376,1,0,""
"x220300",381,1,54241,""
"x220300",388,1,6,""
"x220300",392,1,1191,""
"x220300",410,1,1800,""
"x220300",458,1,0,""
"x220300",528,1,1109769,""
"x220300",533,1,0,""
"x220300",591,1,85,""
"x220300",608,1,107,""
"x220300",616,1,1245,""
"x220300",620,1,869310,""
"x220300",643,1,30882,""
"x220300",704,1,2,""
"x220300",710,1,16,""
"x220300",724,1,244802,""
"x220300",764,1,10057,""
"x220300",792,1,1140,""
"x220300",826,1,194117,""
"x220300",842,1,117819720,""
"x220300",858,1,48744,""
"x220410",32,1,44560,""
"x220410",36,1,56,""
"x220410",40,1,0,""
"x220410",40,1,18,""
"x220410",100,1,0,""
"x220410",124,1,122,""
"x220410",152,1,82404,""
"x220410",251,1,683680,""
"x220410",276,1,83988,""
"x220410",381,1,1437874,""
"x220410",458,1,0,""
"x220410",528,1,0,""
"x220410",554,1,36,""
"x220410",591,1,45,""
"x220410",620,1,242966,""
"x220410",642,1,1080,""
"x220410",705,1,0,""
"x220410",710,1,540,""
"x220410",724,1,0,""
"x220410",724,1,816531,""
"x220410",826,1,0,""
"x220410",842,1,332822,""
"x220410",858,1,8105,""
"x220421",12,1,2403,""
"x220421",32,1,4523925,""
"x220421",36,1,333954,""
"x220421",40,1,1413,""
"x220421",56,1,0,""
"x220421",76,1,0,""
"x220421",84,1,0,""
"x220421",100,1,2948,""
"x220421",124,1,2480,""
"x220421",152,1,10983333,""
"x220421",251,1,1724284,""
"x220421",276,1,699374,""
"x220421",300,1,1413,""
"x220421",348,1,751,""
"x220421",376,1,11570,""
"x220421",381,1,4648300,""
"x220421",392,1,26,""
"x220421",422,1,7128,""
"x220421",458,1,0,""
"x220421",528,1,225,""
"x220421",554,1,25286,""
"x220421",579,1,30,""
"x220421",591,1,1,""
"x220421",604,1,477,""
"x220421",620,1,217080,""
"x220421",642,1,2970,""
"x220421",705,1,786,""
"x220421",710,1,155058,""
"x220421",724,1,10412528,""
"x220421",752,1,0,""
"x220421",757,1,1268,""
"x220421",826,1,5400,""
"x220421",842,1,1994857,""
"x220421",858,1,101183,""
"x220421",862,1,230,""
"x220429",32,1,434,""
"x220429",36,1,51,""
"x220429",40,1,12,""
"x220429",68,1,234,""
"x220429",152,1,2232075,""
"x220429",251,1,51223,""
"x220429",300,1,96407,""
"x220429",376,1,0,""
"x220429",381,1,11960,""
"x220429",422,1,27,""
"x220429",604,1,357,""
"x220429",620,1,1692,""
"x220429",724,1,2556905,""
"x220429",764,1,0,""
"x220429",826,1,0,""
"x220429",842,1,842426,""
"x220430",381,1,90,""
"x220430",591,1,0,""
"x220430",724,1,0,""
"x220430",842,1,0,""
"x220510",32,1,3094,""
"x220510",124,1,9,""
"x220510",251,1,17955,""
"x220510",276,1,8400,""
"x220510",381,1,170471,""
"x220510",724,1,103076,""
"x220510",842,1,235274,""
"x220590",152,1,9,""
"x220590",251,1,240,""
"x220590",381,1,144,""
"x220590",724,1,0,""
"x220590",842,1,0,""
"x220600",56,1,741,""
"x220600",76,1,99,""
"x220600",124,1,45,""
"x220600",156,1,6795,""
"x220600",170,1,1820,""
"x220600",208,1,10,""
"x220600",251,1,227,""
"x220600",276,1,3309,""
"x220600",381,1,5432,""
"x220600",392,1,18565,""
"x220600",410,1,13050,""
"x220600",458,1,0,""
"x220600",490,1,0,""
"x220600",528,1,1803,""
"x220600",554,1,40,""
"x220600",710,1,24,""
"x220600",724,1,89775,""
"x220600",752,1,7840,""
"x220600",826,1,2280,""
"x220600",842,1,5102027,""
"x220710",32,1,11,""
"x220710",36,1,1969256,""
"x220710",76,1,1400577,""
"x220710",124,1,9882,""
"x220710",140,1,367,""
"x220710",152,1,279845,""
"x220710",192,1,2373178,""
"x220710",214,1,67,""
"x220710",251,1,52058,""
"x220710",276,1,56549,""
"x220710",320,1,685701,""
"x220710",392,1,16,""
"x220710",528,1,0,""
"x220710",591,1,5,""
"x220710",710,1,109,""
"x220710",724,1,508149,""
"x220710",757,1,73,""
"x220710",826,1,4,""
"x220710",842,1,99181771,""
"x220720",32,1,21,""
"x220720",124,1,1210,""
"x220720",170,1,3829,""
"x220720",251,1,151375,""
"x220720",276,1,24,""
"x220720",320,1,2,""
"x220720",381,1,219,""
"x220720",752,1,9392,""
"x220720",826,1,682,""
"x220720",842,1,346580,""
"x220720",862,1,51,""
"x220820",32,1,1643866,""
"x220820",36,1,0,""
"x220820",40,1,0,""
"x220820",51,1,4,""
"x220820",152,1,6020,""
"x220820",214,1,1,""
"x220820",251,1,1005923,""
"x220820",276,1,7770,""
"x220820",320,1,8,""
"x220820",372,1,8,""
"x220820",381,1,2994,""
"x220820",458,1,0,""
"x220820",528,1,0,""
"x220820",591,1,0,""
"x220820",604,1,0,""
"x220820",604,1,4082,""
"x220820",620,1,4,""
"x220820",699,1,0,""
"x220820",724,1,9409381,""
"x220820",757,1,6,""
"x220820",826,1,2347,""
"x220820",842,1,10015,""
"x220830",32,1,3,""
"x220830",76,1,444,""
"x220830",84,1,0,""
"x220830",124,1,260052,""
"x220830",203,1,1,""
"x220830",251,1,14391,""
"x220830",276,1,49,""
"x220830",372,1,171169,""
"x220830",381,1,11992,""
"x220830",392,1,1787,""
"x220830",458,1,0,""
"x220830",528,1,32,""
"x220830",533,1,0,""
"x220830",591,1,1240,""
"x220830",620,1,33,""
"x220830",699,1,5895,""
"x220830",724,1,6986,""
"x220830",752,1,11,""
"x220830",826,1,20481522,""
"x220830",842,1,1973662,""
"x220830",862,1,9,""
"x220840",32,1,1599,""
"x220840",44,1,71581,""
"x220840",52,1,90334,""
"x220840",60,1,305,""
"x220840",76,1,22329,""
"x220840",84,1,0,""
"x220840",124,1,41332,""
"x220840",170,1,32566,""
"x220840",192,1,401562,""
"x220840",214,1,257988,""
"x220840",251,1,16546,""
"x220840",276,1,4274,""
"x220840",320,1,1331854,""
"x220840",328,1,148269,""
"x220840",388,1,38850,""
"x220840",528,1,15,""
"x220840",558,1,472039,""
"x220840",591,1,38548,""
"x220840",620,1,217,""
"x220840",660,1,1832,""
"x220840",724,1,5214,""
"x220840",752,1,1,""
"x220840",757,1,11,""
"x220840",780,1,6,""
"x220840",826,1,19646,""
"x220840",842,1,323910,""
"x220840",862,1,3818,""
"x220850",32,1,2,""
"x220850",40,1,0,""
"x220850",124,1,381,""
"x220850",246,1,11,""
"x220850",251,1,545,""
"x220850",276,1,0,""
"x220850",372,1,22,""
"x220850",591,1,56,""
"x220850",724,1,818,""
"x220850",826,1,217426,""
"x220850",842,1,37719,""
"x220860",32,1,6,""
"x220860",76,1,992,""
"x220860",84,1,0,""
"x220860",124,1,19,""
"x220860",203,1,1,""
"x220860",208,1,6549,""
"x220860",246,1,163068,""
"x220860",251,1,399351,""
"x220860",276,1,0,""
"x220860",320,1,0,""
"x220860",381,1,280,""
"x220860",388,1,22,""
"x220860",428,1,195524,""
"x220860",440,1,18384,""
"x220860",528,1,99846,""
"x220860",533,1,977,""
"x220860",554,1,67,""
"x220860",591,1,0,""
"x220860",616,1,849439,""
"x220860",643,1,321167,""
"x220860",724,1,367,""
"x220860",752,1,2927737,""
"x220860",757,1,1412,""
"x220860",826,1,55818,""
"x220860",842,1,552823,""
"x220860",862,1,2,""
"x220870",32,1,17229,""
"x220870",36,1,5,""
"x220870",40,1,2554,""
"x220870",52,1,33,""
"x220870",56,1,2242,""
"x220870",84,1,0,""
"x220870",100,1,0,""
"x220870",124,1,62,""
"x220870",152,1,319,""
"x220870",192,1,12,""
"x220870",203,1,24144,""
"x220870",251,1,319944,""
"x220870",276,1,398378,""
"x220870",328,1,4,""
"x220870",372,1,1187062,""
"x220870",381,1,353884,""
"x220870",392,1,6057,""
"x220870",410,1,69625,""
"x220870",422,1,664,""
"x220870",440,1,1228,""
"x220870",458,1,0,""
"x220870",528,1,67821,""
"x220870",558,1,0,""
"x220870",579,1,26,""
"x220870",591,1,44,""
"x220870",620,1,197,""
"x220870",710,1,79153,""
"x220870",724,1,647986,""
"x220870",757,1,44,""
"x220870",826,1,460096,""
"x220870",842,1,335956,""
"x220870",858,1,72,""
"x220870",862,1,155,""
"x220870",882,1,0,""
"x220890",32,1,0,""
"x220890",36,1,33,""
"x220890",40,1,24,""
"x220890",76,1,1,""
"x220890",84,1,0,""
"x220890",124,1,54,""
"x220890",156,1,46,""
"x220890",188,1,1,""
"x220890",203,1,2289,""
"x220890",246,1,0,""
"x220890",251,1,31166,""
"x220890",276,1,1151,""
"x220890",320,1,4,""
"x220890",381,1,2427,""
"x220890",388,1,0,""
"x220890",392,1,82,""
"x220890",410,1,0,""
"x220890",422,1,390,""
"x220890",440,1,0,""
"x220890",480,1,0,""
"x220890",528,1,12788,""
"x220890",533,1,0,""
"x220890",591,1,0,""
"x220890",608,1,1,""
"x220890",616,1,0,""
"x220890",620,1,4,""
"x220890",642,1,0,""
"x220890",688,1,0,""
"x220890",699,1,1,""
"x220890",724,1,23400,""
"x220890",780,1,1,""
"x220890",826,1,15,""
"x220890",842,1,1116429,""
"x220900",32,1,3769,""
"x220900",40,1,1,""
"x220900",56,1,0,""
"x220900",76,1,3,""
"x220900",124,1,95,""
"x220900",152,1,0,""
"x220900",156,1,10380,""
"x220900",188,1,1,""
"x220900",251,1,78748,""
"x220900",276,1,10786,""
"x220900",344,1,3273,""
"x220900",376,1,171,""
"x220900",381,1,1282840,""
"x220900",392,1,6851,""
"x220900",410,1,943,""
"x220900",490,1,4190,""
"x220900",604,1,7213,""
"x220900",620,1,2217,""
"x220900",724,1,468621,""
"x220900",764,1,206,""
"x220900",792,1,40,""
"x220900",826,1,148,""
"x220900",842,1,690648,""
"x230110",381,1,0,""
"x230110",842,1,92167541,""
"x230120",124,1,780,""
"x230120",152,1,3630861,""
"x230120",156,1,3,""
"x230120",251,1,0,""
"x230120",276,1,0,""
"x230120",340,1,333000,""
"x230120",392,1,18000,""
"x230120",410,1,504000,""
"x230120",579,1,53264,""
"x230120",604,1,46600,""
"x230120",842,1,1703195,""
"x230210",124,1,207,""
"x230210",724,1,55,""
"x230210",842,1,16805104,""
"x230230",124,1,2,""
"x230230",276,1,24,""
"x230230",566,1,19050000,""
"x230230",842,1,18886692,""
"x230240",76,1,204,""
"x230240",124,1,4251963,""
"x230240",842,1,58464198,""
"x230250",124,1,7,""
"x230250",842,1,17870086,""
"x230310",124,1,0,""
"x230310",170,1,1,""
"x230310",208,1,0,""
"x230310",251,1,461100,""
"x230310",376,1,0,""
"x230310",528,1,0,""
"x230310",724,1,0,""
"x230310",842,1,85187242,""
"x230320",156,1,0,""
"x230320",704,1,100640,""
"x230320",752,1,10890,""
"x230320",842,1,44944329,""
"x230330",704,1,0,""
"x230330",842,1,1748527000,""
"x230400",56,1,360,""
"x230400",76,1,0,""
"x230400",156,1,224000,""
"x230400",276,1,0,""
"x230400",392,1,165,""
"x230400",764,1,0,""
"x230400",842,1,1130794337,""
"x230500",842,1,11329514,""
"x230610",842,1,108139801,""
"x230620",156,1,0,""
"x230630",156,1,0,""
"x230630",842,1,449854,""
"x230641",124,1,76847012,""
"x230641",842,1,35345758,""
"x230649",764,1,0,""
"x230649",842,1,182,""
"x230650",392,1,90,""
"x230660",392,1,26237,""
"x230660",842,1,0,""
"x230690",76,1,0,""
"x230690",156,1,0,""
"x230690",156,1,0,""
"x230690",699,1,20000,""
"x230690",724,1,375,""
"x230690",842,1,12421719,""
"x230700",490,1,0,""
"x230700",842,1,0,""
"x230800",32,1,0,""
"x230800",76,1,19001,""
"x230800",124,1,1,""
"x230800",156,1,463380,""
"x230800",251,1,4,""
"x230800",276,1,151440,""
"x230800",458,1,0,""
"x230800",604,1,2e+05,""
"x230800",616,1,5000,""
"x230800",724,1,0,""
"x230800",842,1,6365115,""
"x230910",36,1,18806,""
"x230910",76,1,34468,""
"x230910",124,1,226115,""
"x230910",156,1,787,""
"x230910",170,1,3930,""
"x230910",188,1,40000,""
"x230910",208,1,0,""
"x230910",251,1,4655421,""
"x230910",528,1,0,""
"x230910",616,1,23040,""
"x230910",724,1,160488,""
"x230910",757,1,176,""
"x230910",764,1,4666,""
"x230910",842,1,30773570,""
"x230990",32,1,45194,""
"x230990",36,1,25,""
"x230990",40,1,520000,""
"x230990",56,1,712451,""
"x230990",76,1,778356,""
"x230990",100,1,597500,""
"x230990",124,1,2771655,""
"x230990",152,1,40,""
"x230990",156,1,3881221,""
"x230990",170,1,5732,""
"x230990",191,1,183000,""
"x230990",208,1,10816,""
"x230990",251,1,573837,""
"x230990",276,1,141286,""
"x230990",320,1,19976,""
"x230990",340,1,1,""
"x230990",376,1,1453,""
"x230990",381,1,116201,""
"x230990",392,1,8026,""
"x230990",458,1,3641,""
"x230990",490,1,10529,""
"x230990",528,1,623354,""
"x230990",558,1,2520,""
"x230990",579,1,1079,""
"x230990",604,1,12,""
"x230990",616,1,0,""
"x230990",699,1,22524,""
"x230990",702,1,5000,""
"x230990",724,1,187216,""
"x230990",752,1,3e+05,""
"x230990",757,1,17033,""
"x230990",764,1,2008,""
"x230990",826,1,183105,""
"x230990",842,1,154707854,""
"x230990",858,1,790,""
"x240110",100,1,0,""
"x240110",214,1,6434,""
"x240110",218,1,5897,""
"x240110",300,1,1660260,""
"x240110",381,1,257400,""
"x240110",454,1,0,""
"x240110",616,1,269040,""
"x240110",792,1,282830,""
"x240110",807,1,41580,""
"x240110",842,1,0,""
"x240120",76,1,66825,""
"x240120",124,1,5281600,""
"x240120",156,1,0,""
"x240120",381,1,465300,""
"x240120",454,1,924780,""
"x240120",508,1,1100340,""
"x240120",616,1,620000,""
"x240120",699,1,0,""
"x240120",826,1,32670,""
"x240120",842,1,7855120,""
"x240130",76,1,0,""
"x240130",124,1,1813460,""
"x240130",156,1,211200,""
"x240130",842,1,3562160,""
"x240210",56,1,23,""
"x240210",152,1,5,""
"x240210",192,1,28305,""
"x240210",208,1,122,""
"x240210",214,1,3883,""
"x240210",276,1,14,""
"x240210",340,1,146,""
"x240210",528,1,707,""
"x240210",558,1,475,""
"x240210",724,1,0,""
"x240210",757,1,14,""
"x240210",826,1,10,""
"x240210",842,1,1520,""
"x240220",32,1,0,""
"x240220",76,1,0,""
"x240220",84,1,0,""
"x240220",124,1,286265,""
"x240220",152,1,8367,""
"x240220",156,1,22,""
"x240220",170,1,44,""
"x240220",192,1,538,""
"x240220",214,1,12,""
"x240220",251,1,234,""
"x240220",276,1,16710,""
"x240220",304,1,142,""
"x240220",440,1,86841,""
"x240220",458,1,0,""
"x240220",528,1,1360,""
"x240220",558,1,34,""
"x240220",591,1,486,""
"x240220",600,1,52885,""
"x240220",616,1,11089,""
"x240220",642,1,154,""
"x240220",643,1,38,""
"x240220",699,1,0,""
"x240220",704,1,0,""
"x240220",710,1,488,""
"x240220",724,1,273,""
"x240220",752,1,45,""
"x240220",757,1,10898,""
"x240220",826,1,21283,""
"x240220",842,1,111740,""
"x240290",826,1,0,""
"x240290",842,1,0,""
"x240310",56,1,1500,""
"x240310",76,1,0,""
"x240310",192,1,4,""
"x240310",203,1,18,""
"x240310",208,1,2286,""
"x240310",276,1,755,""
"x240310",372,1,215,""
"x240310",528,1,304,""
"x240310",699,1,0,""
"x240310",818,1,5270,""
"x240310",826,1,4960,""
"x240310",842,1,2,""
"x240391",76,1,220800,""
"x240391",214,1,0,""
"x240391",276,1,0,""
"x240391",528,1,1335840,""
"x240391",842,1,0,""
"x240399",214,1,0,""
"x240399",251,1,1,""
"x240399",276,1,5,""
"x240399",400,1,1000,""
"x240399",699,1,0,""
"x240399",842,1,1051,""
"x330112",32,1,3846,""
"x330112",36,1,1,""
"x330112",76,1,335755,""
"x330112",124,1,4730,""
"x330112",144,1,7,""
"x330112",156,1,6,""
"x330112",170,1,0,""
"x330112",214,1,50,""
"x330112",251,1,560,""
"x330112",276,1,2974,""
"x330112",320,1,15,""
"x330112",376,1,120,""
"x330112",381,1,49157,""
"x330112",392,1,3,""
"x330112",528,1,497,""
"x330112",600,1,0,""
"x330112",710,1,10,""
"x330112",724,1,1584,""
"x330112",757,1,2899,""
"x330112",764,1,29,""
"x330112",826,1,18,""
"x330112",842,1,194391,""
"x330113",32,1,100286,""
"x330113",76,1,7327,""
"x330113",124,1,5,""
"x330113",156,1,3,""
"x330113",251,1,1458,""
"x330113",276,1,6468,""
"x330113",320,1,230,""
"x330113",332,1,0,""
"x330113",360,1,1,""
"x330113",381,1,17148,""
"x330113",392,1,370,""
"x330113",490,1,1,""
"x330113",504,1,0,""
"x330113",528,1,0,""
"x330113",604,1,29236,""
"x330113",699,1,5,""
"x330113",724,1,415,""
"x330113",757,1,51,""
"x330113",764,1,21,""
"x330113",818,1,6,""
"x330113",826,1,158,""
"x330113",842,1,137639,""
"x330119",32,1,1904,""
"x330119",56,1,105,""
"x330119",76,1,13627,""
"x330119",124,1,792,""
"x330119",144,1,5,""
"x330119",152,1,317,""
"x330119",156,1,30,""
"x330119",170,1,2,""
"x330119",251,1,1622,""
"x330119",276,1,1514,""
"x330119",320,1,64,""
"x330119",360,1,1,""
"x330119",376,1,2235,""
"x330119",381,1,15008,""
"x330119",392,1,0,""
"x330119",528,1,40,""
"x330119",600,1,100,""
"x330119",699,1,40,""
"x330119",702,1,0,""
"x330119",710,1,50,""
"x330119",724,1,1634,""
"x330119",757,1,335,""
"x330119",764,1,17,""
"x330119",788,1,0,""
"x330119",818,1,0,""
"x330119",826,1,84,""
"x330119",842,1,90836,""
"x330119",858,1,7560,""
"x330124",32,1,3,""
"x330124",156,1,671,""
"x330124",251,1,1626,""
"x330124",276,1,124,""
"x330124",320,1,110,""
"x330124",381,1,40,""
"x330124",528,1,0,""
"x330124",699,1,3566,""
"x330124",724,1,3874,""
"x330124",757,1,4,""
"x330124",764,1,14,""
"x330124",826,1,777,""
"x330124",842,1,58881,""
"x330125",32,1,1260,""
"x330125",76,1,0,""
"x330125",76,1,0,""
"x330125",156,1,12206,""
"x330125",251,1,3121,""
"x330125",276,1,116,""
"x330125",320,1,60,""
"x330125",360,1,1,""
"x330125",504,1,59,""
"x330125",528,1,180,""
"x330125",699,1,19100,""
"x330125",702,1,540,""
"x330125",724,1,2768,""
"x330125",757,1,118,""
"x330125",764,1,16,""
"x330125",826,1,79,""
"x330125",842,1,240370,""
"x330129",8,1,20,""
"x330129",32,1,13913,""
"x330129",36,1,1664,""
"x330129",40,1,866,""
"x330129",56,1,7,""
"x330129",68,1,0,""
"x330129",76,1,11540,""
"x330129",100,1,53,""
"x330129",124,1,9280,""
"x330129",144,1,30741,""
"x330129",152,1,0,""
"x330129",152,1,0,""
"x330129",156,1,518202,""
"x330129",170,1,52,""
"x330129",174,1,116,""
"x330129",188,1,5,""
"x330129",191,1,35,""
"x330129",192,1,200,""
"x330129",203,1,4,""
"x330129",212,1,30,""
"x330129",214,1,110,""
"x330129",222,1,2,""
"x330129",251,1,42983,""
"x330129",258,1,50,""
"x330129",276,1,10364,""
"x330129",320,1,16507,""
"x330129",332,1,2603,""
"x330129",340,1,21,""
"x330129",344,1,0,""
"x330129",348,1,47,""
"x330129",360,1,222152,""
"x330129",364,1,14,""
"x330129",372,1,1,""
"x330129",376,1,66,""
"x330129",381,1,98,""
"x330129",388,1,36,""
"x330129",392,1,947,""
"x330129",404,1,37310,""
"x330129",410,1,360,""
"x330129",428,1,0,""
"x330129",450,1,326,""
"x330129",490,1,16250,""
"x330129",504,1,219,""
"x330129",524,1,0,""
"x330129",528,1,243,""
"x330129",531,1,5,""
"x330129",554,1,36,""
"x330129",600,1,9547,""
"x330129",616,1,15,""
"x330129",642,1,1,""
"x330129",643,1,934,""
"x330129",688,1,1,""
"x330129",699,1,59670,""
"x330129",702,1,2391,""
"x330129",704,1,27234,""
"x330129",706,1,0,""
"x330129",710,1,308,""
"x330129",716,1,65,""
"x330129",724,1,62437,""
"x330129",757,1,29571,""
"x330129",764,1,294,""
"x330129",788,1,676,""
"x330129",792,1,15,""
"x330129",804,1,76,""
"x330129",818,1,1579,""
